,클러스터,PBR_기준,투자기간,결과
1272,2,17,250,1.4144966418202856
1273,2,18,250,1.4144966418202856
1274,2,19,250,1.4144966418202856
1275,2,5,280,1.6912389184815817
1276,2,6,280,1.6912389184815817
1277,2,7,280,1.6912389184815817
1278,2,8,280,1.6912389184815817
1279,2,9,280,1.6912389184815817
1280,2,10,280,1.6912389184815817
1281,2,11,280,1.7036568569581472
1282,2,12,280,1.7036568569581472
1283,2,13,280,1.7036568569581472
1284,2,14,280,1.7036568569581472
1285,2,15,280,1.7036568569581472
1286,2,16,280,1.7036568569581472
1287,2,17,280,1.7036568569581472
1288,2,18,280,1.7036568569581472
1289,2,19,280,1.7036568569581472
1290,2,5,310,1.4951684897238435
1291,2,6,310,1.4951684897238435
1292,2,7,310,1.4951684897238435
1293,2,8,310,1.4951684897238435
1294,2,9,310,1.4951684897238435
1295,2,10,310,1.4951684897238435
1296,2,11,310,1.54769681416388
1297,2,12,310,1.54769681416388
1298,2,13,310,1.54769681416388
1299,2,14,310,1.54769681416388
1300,2,15,310,1.54769681416388
1301,2,16,310,1.54769681416388
1302,2,17,310,1.54769681416388
1303,2,18,310,1.54769681416388
1304,2,19,310,1.54769681416388
1305,2,5,340,1.0119760479041917
1306,2,6,340,1.0119760479041917
1307,2,7,340,1.0119760479041917
1308,2,8,340,1.0119760479041917
1309,2,9,340,1.0119760479041917
1310,2,10,340,1.0119760479041917
1311,2,11,340,1.2956288647554632
1312,2,12,340,1.2956288647554632
1313,2,13,340,1.2956288647554632
1314,2,14,340,1.2956288647554632
1315,2,15,340,1.2956288647554632
1316,2,16,340,1.2956288647554632
1317,2,17,340,1.2956288647554632
1318,2,18,340,1.2956288647554632
1319,2,19,340,1.2956288647554632
1320,2,5,370,1.3346272689856737
1321,2,6,370,1.3346272689856737
1322,2,7,370,1.3346272689856737
1323,2,8,370,1.3346272689856737
1324,2,9,370,1.3346272689856737
1325,2,10,370,1.3346272689856737
1326,2,11,370,1.387820924395272
1327,2,12,370,1.387820924395272
1328,2,13,370,1.387820924395272
1329,2,14,370,1.387820924395272
1330,2,15,370,1.387820924395272
1331,2,16,370,1.387820924395272
1332,2,17,370,1.387820924395272
1333,2,18,370,1.387820924395272
1334,2,19,370,1.387820924395272
1335,2,5,400,1.5950455735335967
1336,2,6,400,1.5950455735335967
1337,2,7,400,1.5950455735335967
1338,2,8,400,1.5950455735335967
1339,2,9,400,1.5950455735335967
1340,2,10,400,1.5950455735335967
1341,2,11,400,1.4006490341686058
1342,2,12,400,1.4006490341686058
1343,2,13,400,1.4006490341686058
1344,2,14,400,1.4006490341686058
1345,2,15,400,1.4006490341686058
1346,2,16,400,1.4006490341686058
1347,2,17,400,1.4006490341686058
1348,2,18,400,1.4006490341686058
1349,2,19,400,1.4006490341686058
1350,2,5,430,1.7536579280008764
1351,2,6,430,1.7536579280008764
1352,2,7,430,1.7536579280008764
1353,2,8,430,1.7536579280008764
1354,2,9,430,1.7536579280008764
1355,2,10,430,1.7536579280008764
1356,2,11,430,1.536555491891616
1357,2,12,430,1.536555491891616
1358,2,13,430,1.536555491891616
1359,2,14,430,1.536555491891616
1360,2,15,430,1.536555491891616
1361,2,16,430,1.536555491891616
1362,2,17,430,1.536555491891616
1363,2,18,430,1.536555491891616
1364,2,19,430,1.536555491891616
1365,2,5,460,1.586217626619829
1366,2,6,460,1.586217626619829
1367,2,7,460,1.586217626619829
1368,2,8,460,1.586217626619829
1369,2,9,460,1.586217626619829
1370,2,10,460,1.586217626619829
1371,2,11,460,1.6802319702042485
1372,2,12,460,1.6802319702042485
1373,2,13,460,1.6802319702042485
1374,2,14,460,1.6802319702042485
1375,2,15,460,1.6802319702042485
1376,2,16,460,1.6802319702042485
1377,2,17,460,1.6802319702042485
1378,2,18,460,1.6802319702042485
1379,2,19,460,1.6802319702042485
1380,2,5,490,1.4138138897163979
1381,2,6,490,1.4138138897163979
1382,2,7,490,1.4138138897163979
1383,2,8,490,1.4138138897163979
1384,2,9,490,1.4138138897163979
1385,2,10,490,1.4138138897163979
1386,2,11,490,1.479051243307777
1387,2,12,490,1.479051243307777
1388,2,13,490,1.479051243307777
1389,2,14,490,1.479051243307777
1390,2,15,490,1.479051243307777
1391,2,16,490,1.479051243307777
1392,2,17,490,1.479051243307777
1393,2,18,490,1.479051243307777
1394,2,19,490,1.479051243307777
1395,2,5,520,1.1621560574002112
1396,2,6,520,1.1621560574002112
1397,2,7,520,1.1621560574002112
1398,2,8,520,1.1621560574002112
1399,2,9,520,1.1621560574002112
1400,2,10,520,1.1621560574002112
1401,2,11,520,1.4636634739886965
1402,2,12,520,1.4636634739886965
1403,2,13,520,1.4636634739886965
1404,2,14,520,1.4636634739886965
1405,2,15,520,1.4636634739886965
1406,2,16,520,1.4636634739886965
1407,2,17,520,1.4636634739886965
1408,2,18,520,1.4636634739886965
1409,2,19,520,1.4636634739886965
1410,2,5,550,2.0254633111578872
1411,2,6,550,2.0254633111578872
1412,2,7,550,2.0254633111578872
1413,2,8,550,2.0254633111578872
1414,2,9,550,2.0254633111578872
1415,2,10,550,2.0254633111578872
1416,2,11,550,1.838153863451106
1417,2,12,550,1.838153863451106
1418,2,13,550,1.838153863451106
1419,2,14,550,1.838153863451106
1420,2,15,550,1.838153863451106
1421,2,16,550,1.838153863451106
1422,2,17,550,1.838153863451106
1423,2,18,550,1.838153863451106
1424,2,19,550,1.838153863451106
1425,2,5,580,3.3579636104796866
1426,2,6,580,3.3579636104796866
1427,2,7,580,3.3579636104796866
1428,2,8,580,3.3579636104796866
1429,2,9,580,3.3579636104796866
1430,2,10,580,3.3579636104796866
1431,2,11,580,2.75275005720119
1432,2,12,580,2.75275005720119
1433,2,13,580,2.75275005720119
1434,2,14,580,2.75275005720119
1435,2,15,580,2.75275005720119
1436,2,16,580,2.75275005720119
1437,2,17,580,2.75275005720119
1438,2,18,580,2.75275005720119
1439,2,19,580,2.75275005720119
1440,2,5,610,2.775981524249423
1441,2,6,610,2.775981524249423
1442,2,7,610,2.775981524249423
1443,2,8,610,2.775981524249423
1444,2,9,610,2.775981524249423
1445,2,10,610,2.775981524249423
1446,2,11,610,2.4870131701401617
1447,2,12,610,2.4870131701401617
1448,2,13,610,2.4870131701401617
1449,2,14,610,2.4870131701401617
1450,2,15,610,2.4870131701401617
1451,2,16,610,2.4870131701401617
1452,2,17,610,2.4870131701401617
1453,2,18,610,2.4870131701401617
1454,2,19,610,2.4870131701401617
1455,2,5,640,2.7159380490253264
1456,2,6,640,2.7159380490253264
1457,2,7,640,2.7159380490253264
1458,2,8,640,2.7159380490253264
1459,2,9,640,2.7159380490253264
1460,2,10,640,2.7159380490253264
1461,2,11,640,2.64838818618931
1462,2,12,640,2.64838818618931
1463,2,13,640,2.64838818618931
1464,2,14,640,2.64838818618931
1465,2,15,640,2.64838818618931
1466,2,16,640,2.64838818618931
1467,2,17,640,2.64838818618931
1468,2,18,640,2.64838818618931
1469,2,19,640,2.64838818618931
1470,2,5,670,2.725681995890366
1471,2,6,670,2.725681995890366
1472,2,7,670,2.725681995890366
1473,2,8,670,2.725681995890366
1474,2,9,670,2.725681995890366
1475,2,10,670,2.725681995890366
1476,2,11,670,2.524252133091183
1477,2,12,670,2.524252133091183
1478,2,13,670,2.524252133091183
1479,2,14,670,2.524252133091183
1480,2,15,670,2.524252133091183
1481,2,16,670,2.524252133091183
1482,2,17,670,2.524252133091183
1483,2,18,670,2.524252133091183
1484,2,19,670,2.524252133091183
1485,2,5,700,1.9280223456281465
1486,2,6,700,1.9280223456281465
1487,2,7,700,1.9280223456281465
1488,2,8,700,1.9280223456281465
1489,2,9,700,1.9280223456281465
1490,2,10,700,1.9280223456281465
1491,2,11,700,2.0768080065871604
1492,2,12,700,2.0768080065871604
1493,2,13,700,2.0768080065871604
1494,2,14,700,2.0768080065871604
1495,2,15,700,2.0768080065871604
1496,2,16,700,2.0768080065871604
1497,2,17,700,2.0768080065871604
1498,2,18,700,2.0768080065871604
1499,2,19,700,2.0768080065871604
1500,2,5,730,1.4027228976516988
1501,2,6,730,1.4027228976516988
1502,2,7,730,1.4027228976516988
1503,2,8,730,1.4027228976516988
1504,2,9,730,1.4027228976516988
1505,2,10,730,1.4027228976516988
1506,2,11,730,1.686063026003275
1507,2,12,730,1.686063026003275
1508,2,13,730,1.686063026003275
1509,2,14,730,1.686063026003275
1510,2,15,730,1.686063026003275
1511,2,16,730,1.686063026003275
1512,2,17,730,1.686063026003275
1513,2,18,730,1.686063026003275
1514,2,19,730,1.686063026003275
1515,2,5,760,2.3852038525602417
1516,2,6,760,2.3852038525602417
1517,2,7,760,2.3852038525602417
1518,2,8,760,2.3852038525602417
1519,2,9,760,2.3852038525602417
1520,2,10,760,2.3852038525602417
1521,2,11,760,2.2790135357788017
1522,2,12,760,2.2790135357788017
1523,2,13,760,2.2790135357788017
1524,2,14,760,2.2790135357788017
1525,2,15,760,2.2790135357788017
1526,2,16,760,2.2790135357788017
1527,2,17,760,2.2790135357788017
1528,2,18,760,2.2790135357788017
1529,2,19,760,2.2790135357788017
1530,2,5,790,2.348729792147806
1531,2,6,790,2.348729792147806
1532,2,7,790,2.348729792147806
1533,2,8,790,2.348729792147806
1534,2,9,790,2.348729792147806
1535,2,10,790,2.348729792147806
1536,2,11,790,2.394923778309432
1537,2,12,790,2.394923778309432
1538,2,13,790,2.394923778309432
1539,2,14,790,2.394923778309432
1540,2,15,790,2.394923778309432
1541,2,16,790,2.394923778309432
1542,2,17,790,2.394923778309432
1543,2,18,790,2.394923778309432
1544,2,19,790,2.394923778309432
1545,2,5,820,1.7367205542725173
1546,2,6,820,1.7367205542725173
1547,2,7,820,1.7367205542725173
1548,2,8,820,1.7367205542725173
1549,2,9,820,1.7367205542725173
1550,2,10,820,1.7367205542725173
1551,2,11,820,2.0272501353429524
1552,2,12,820,2.0272501353429524
1553,2,13,820,2.0272501353429524
1554,2,14,820,2.0272501353429524
1555,2,15,820,2.0272501353429524
1556,2,16,820,2.0272501353429524
1557,2,17,820,2.0272501353429524
1558,2,18,820,2.0272501353429524
1559,2,19,820,2.0272501353429524
1560,2,5,850,2.071593533487298
1561,2,6,850,2.071593533487298
1562,2,7,850,2.071593533487298
1563,2,8,850,2.071593533487298
1564,2,9,850,2.071593533487298
1565,2,10,850,2.071593533487298
1566,2,11,850,2.0463508564534116
1567,2,12,850,2.0463508564534116
1568,2,13,850,2.0463508564534116
1569,2,14,850,2.0463508564534116
1570,2,15,850,2.0463508564534116
1571,2,16,850,2.0463508564534116
1572,2,17,850,2.0463508564534116
1573,2,18,850,2.0463508564534116
1574,2,19,850,2.0463508564534116
1575,2,5,880,1.5288683602771362
1576,2,6,880,1.5288683602771362
1577,2,7,880,1.5288683602771362
1578,2,8,880,1.5288683602771362
1579,2,9,880,1.5288683602771362
1580,2,10,880,1.5288683602771362
1581,2,11,880,1.5392180378987765
1582,2,12,880,1.5392180378987765
1583,2,13,880,1.5392180378987765
1584,2,14,880,1.5392180378987765
1585,2,15,880,1.5392180378987765
1586,2,16,880,1.5392180378987765
1587,2,17,880,1.5392180378987765
1588,2,18,880,1.5392180378987765
1589,2,19,880,1.5392180378987765
1590,2,5,910,1.5868263473053892
1591,2,6,910,1.5868263473053892
1592,2,7,910,1.5868263473053892
1593,2,8,910,1.5868263473053892
1594,2,9,910,1.5868263473053892
1595,2,10,910,1.5868263473053892
1596,2,11,910,1.8362451490442189
1597,2,12,910,1.8362451490442189
1598,2,13,910,1.8362451490442189
1599,2,14,910,1.8362451490442189
1600,2,15,910,1.8362451490442189
1601,2,16,910,1.8362451490442189
1602,2,17,910,1.8362451490442189
1603,2,18,910,1.8362451490442189
1604,2,19,910,1.8362451490442189
1605,2,5,940,1.6427145708582835
1606,2,6,940,1.6427145708582835
1607,2,7,940,1.6427145708582835
1608,2,8,940,1.6427145708582835
1609,2,9,940,1.6427145708582835
1610,2,10,940,1.6427145708582835
1611,2,11,940,1.7976342306941047
1612,2,12,940,1.7976342306941047
1613,2,13,940,1.7976342306941047
1614,2,14,940,1.7976342306941047
1615,2,15,940,1.7976342306941047
1616,2,16,940,1.7976342306941047
1617,2,17,940,1.7976342306941047
1618,2,18,940,1.7976342306941047
1619,2,19,940,1.7976342306941047
1620,2,5,970,1.3912175648702594
1621,2,6,970,1.3912175648702594
1622,2,7,970,1.3912175648702594
1623,2,8,970,1.3912175648702594
1624,2,9,970,1.3912175648702594
1625,2,10,970,1.3912175648702594
1626,2,11,970,1.77770950169046
1627,2,12,970,1.77770950169046
1628,2,13,970,1.77770950169046
1629,2,14,970,1.77770950169046
1630,2,15,970,1.77770950169046
1631,2,16,970,1.77770950169046
1632,2,17,970,1.77770950169046
1633,2,18,970,1.77770950169046
1634,2,19,970,1.77770950169046
1635,2,5,1000,1.4271457085828343
1636,2,6,1000,1.4271457085828343
1637,2,7,1000,1.4271457085828343
1638,2,8,1000,1.4271457085828343
1639,2,9,1000,1.4271457085828343
1640,2,10,1000,1.4271457085828343
1641,2,11,1000,1.852467883414679
1642,2,12,1000,1.852467883414679
1643,2,13,1000,1.852467883414679
1644,2,14,1000,1.852467883414679
1645,2,15,1000,1.852467883414679
1646,2,16,1000,1.852467883414679
1647,2,17,1000,1.852467883414679
1648,2,18,1000,1.852467883414679
1649,2,19,1000,1.852467883414679
1650,2,5,1030,0.994211997841762
1651,2,6,1030,0.994211997841762
1652,2,7,1030,0.994211997841762
1653,2,8,1030,0.994211997841762
1654,2,9,1030,0.994211997841762
1655,2,10,1030,0.994211997841762
1656,2,11,1030,0.9940499434795899
1657,2,12,1030,0.9940499434795899
1658,2,13,1030,0.9940499434795899
1659,2,14,1030,0.9940499434795899
1660,2,15,1030,0.9940499434795899
1661,2,16,1030,0.9940499434795899
1662,2,17,1030,0.9940499434795899
1663,2,18,1030,0.9940499434795899
1664,2,19,1030,0.9940499434795899
1665,2,5,1060,1.6493158170647961
1666,2,6,1060,1.6493158170647961
1667,2,7,1060,1.6493158170647961
1668,2,8,1060,1.6493158170647961
1669,2,9,1060,1.6493158170647961
1670,2,10,1060,1.6493158170647961
1671,2,11,1060,1.7437275457728785
1672,2,12,1060,1.7437275457728785
1673,2,13,1060,1.7437275457728785
1674,2,14,1060,1.7437275457728785
1675,2,15,1060,1.7437275457728785
1676,2,16,1060,1.7437275457728785
1677,2,17,1060,1.7437275457728785
1678,2,18,1060,1.7437275457728785
1679,2,19,1060,1.7437275457728785
1680,2,5,1090,1.4942263279445727
1681,2,6,1090,1.4942263279445727
1682,2,7,1090,1.4942263279445727
1683,2,8,1090,1.4942263279445727
1684,2,9,1090,1.4942263279445727
1685,2,10,1090,1.4942263279445727
1686,2,11,1090,1.8614950599089992
1687,2,12,1090,1.8614950599089992
1688,2,13,1090,1.8614950599089992
1689,2,14,1090,1.8614950599089992
1690,2,15,1090,1.8614950599089992
1691,2,16,1090,1.8614950599089992
1692,2,17,1090,1.8614950599089992
1693,2,18,1090,1.8614950599089992
1694,2,19,1090,1.8614950599089992
1695,2,5,1120,1.4826789838337182
1696,2,6,1120,1.4826789838337182
1697,2,7,1120,1.4826789838337182
1698,2,8,1120,1.4826789838337182
1699,2,9,1120,1.4826789838337182
1700,2,10,1120,1.4826789838337182
1701,2,11,1120,1.883463109188851
1702,2,12,1120,1.883463109188851
1703,2,13,1120,1.883463109188851
1704,2,14,1120,1.883463109188851
1705,2,15,1120,1.883463109188851
1706,2,16,1120,1.883463109188851
1707,2,17,1120,1.883463109188851
1708,2,18,1120,1.883463109188851
1709,2,19,1120,1.883463109188851
